"a.out 1  90 72;","340","물안(옆개) 해수욕장","90","72","35.011147222222","128.6532"
"a.out 1  89 67;","341","덕원 해수욕장","89","67","34.778830555556","128.57549166667"
"a.out 1  58 34;","342","표선해비치","58","34","33.327275","126.8434"
"a.out 1  49 32;","343","화순금모래 해수욕장","49","32","33.236238888889","126.31920277778"
"a.out 1  60 37;","344","신양섭지코지 해수욕장","60","37","33.434622222222","126.92376388889"
"a.out 1  48 37;","345","곽지과물 해수욕장","48","37","33.450647222222","126.30459722222"
"a.out 1  47 36;","346","협재 해수욕장","47","36","33.394458333333","126.23996666667"
"a.out 1  51 32;","347","중문ㆍ색달 해수욕장","51","32","33.244794444444","126.41160833333"
"a.out 1  51 38;","348","이호테우 해수욕장","51","38","33.497991666667","126.45268611111"
"a.out 1  54 39;","349","삼양검은모래 해수욕장","54","39","33.525725","126.58600277778"
"a.out 1  101 120;","350","임원해변","101","120","37.205963 ","129.356552 "
"a.out 1  51 120;","351","노가리해수욕장","51","120","37.260925 ","126.463242 "
"a.out 1  55 39;","352","함덕서우봉 해수욕장","55","39","33.543441666667","126.66944722222"
"a.out 1  61 38;","353","하고수동 해수욕장","61","38","33.513302777778","126.95856111111"
"a.out 1  57 39;","354","김녕성세기 해수욕장","57","39","33.557988888889","126.75972777778"
"a.out 1  47 36;","355","금능으뜸원 해수욕장","47","36","33.389908333333","126.23517777778"
"a.out 1  52 120;","356","낭하리해변","52","120","37.260643 ","126.521141 "
"a.out 1  59 38;","357","하도 해수욕장","59","38","33.512905555556","126.89873333333"
"a.out 1  51 120;","358","용담리해변","51","120","37.260925 ","126.463242 "
"a.out 1  100 121;","359","신남해변","100","121","37.253918 ","129.301132 "
"a.out 1  83 68;","360","사량 대항 해수욕장","83","68","34.8508","128.213"
"a.out 1  45 120;","361","덕적도 능동자갈마당","45","120","37.261925 ","126.115814 "
"a.out 1  52 120;","362","구봉솔숲해수욕장","52","120","37.260643 ","126.521141 "
"a.out 1  103 109;","363","후포 해수욕장","103","109","36.675830555556","129.44218333333"
"a.out 1  21 131;","364","소청예동 해수욕장","21","131","37.77","124.72"
"a.out 1  21 135;","365","사곶 해수욕장","21","135","37.95","124.71"
"a.out 1  38 129;","366","구리동 해수욕장","38","129","37.671058333333","125.69814444444"
"a.out 1  50 123;","367","실미 해수욕장","50","123","37.4","126.4"
"a.out 1  44 61;","368","황성금리 해수욕장","44","61","34.53","126.06"
"a.out 1  44 66;","369","추포 해수욕장","44","66","34.801452777778","126.067975"
"a.out 1  42 62;","370","신도 해수욕장","42","62","34.58","125.97"
"a.out 1  33 64;","371","배낭기미 해수욕장","33","64","34.69","125.43"
"a.out 1  28 64;","372","홍도 해수욕장","28","64","34.69","125.19"
"a.out 1  71 62;","373","낭도 해수욕장","71","62","34.6","127.54"
"a.out 1  65 54;","374","정강 해수욕장","65","54","34.22","127.24"
"a.out 1  65 54;","375","대풍 해수욕장","65","54","34.24","127.24"
"a.out 1  51 81;","376","구시포 해수욕장","51","81","35.445130555556","126.43"
"a.out 1  54 33;","377","하효쇠소깍 해수욕장","54","33","33.252491666667","126.62389444444"
"a.out 1  60 38;","378","종달 해수욕장","60","38","33.496161111111","126.91323333333"
"a.out 1  60 38;","379","서빈백사 해수욕장","60","38","33.502355555556","126.94493333333"
"a.out 1  49 48;","380","추자모진이 해수욕장","49","48","33.945611111111","126.33491944444"
"a.out 1  49 100;","381","밤섬 해수욕장","49","100","36.33","126.36"
"a.out 1  51 120;","382","몽돌해수욕장 (옹진군)","51","120","37.260925 ","126.463242 "
"a.out 1  53 121;","383","방아머리해수욕장","53","121","37.306412 ","126.579468 "
"a.out 1  49 100;","384","당너머 해수욕장","49","100","36.35","126.35"
"a.out 1  48 99;","385","호도 해수욕장","48","99","36.3","126.27"
"a.out 1  100 122;","386","초곡해수욕장","100","122","37.299969 ","129.303513 "
"a.out 1  48 105;","387","곰섬 해수욕장","48","105","36.587511111111","126.29155277778"
"a.out 1  46 110;","388","백리포(방주골) 해수욕장","46","110","36.811088888889","126.15456388889"
"a.out 1  89 69;","389","사곡 해수욕장","89","69","34.9","128.57"
"a.out 1  91 72;","390","구영 해수욕장","91","72","35.03","128.69"
"a.out 1  91 67;","391","망치해변 해수욕장","91","67","34.81","128.67"
"a.out 1  90 71;","392","옥계 해수욕장","90","71","34.98","128.6"
"a.out 1  98 124;","393","한재밑해변","98","124","37.395821 ","129.192352 "
"a.out 1  50 123;","394","거잠포해변","50","123","37.399452 ","126.406219 "
"a.out 1  50 124;","395","용유도 마시안해변","50","124","37.445557 ","126.406509 "
"a.out 1  50 124;","396","선녀바위해수욕장","50","124","37.445557 ","126.406509 "
"a.out 1  50 124;","397","용유도해변","50","124","37.445557 ","126.406509 "
"a.out 1  52 115;","398","왜목마을 해수욕장","52","115","37.04","126.53"
"a.out 1  97 126;","399","감추해변","97","126","37.489780 ","129.138916 "
"a.out 1  97 127;","400","한섬해변&한섬감성바닷길","97","127","37.535858 ","129.141190 "
"a.out 1  97 127;","401","고불개해변","97","127","37.535858 ","129.141190 "
"a.out 1  97 127;","402","하평해변(동해)","97","127","37.535858 ","129.141190 "
"a.out 1  94 131;","403","염전해변","94","131","37.725513 ","128.975494 "
"a.out 1  90 137;","404","북분리 해수욕장","90","137","37.988155","128.748896"
"a.out 1  92 133;","405","순포해변","92","133","37.821095 ","128.863083 "
"a.out 1  21 133;","406","대청도 농여해변","21","133","37.853374 ","124.714096 "
"a.out 1  91 135;","407","소돌해수욕장","91","135","37.914974 ","128.808792 "
"a.out 1  49 112;","408","고파도 해수욕장","49","112","36.91","126.34"
"a.out 1  88 74;","409","광암 해수욕장","88","74","35.1","128.5"
"a.out 1  91 135;","410","청시행비치","91","135","37.914974 ","128.808792 "
"a.out 1  73 65;","411","웅천 해수욕장","73","65","34.74","127.67"
"a.out 1  90 116;","412","중광정해변","49","100","38.0274","128.7186"
"a.out 1  84 147;","413","화진포콘도 해수욕장","84","147","38.47531","128.4409"
"a.out 1  66 50;","414","서도 해수욕장","66","50","34.05","127.29"
"a.out 1  46 70;","415","설레미 해수욕장","46","70","34.96","126.14"
"a.out 1  45 71;","416","짱뚱어 해수욕장","45","71","34.99","126.13"
"a.out 1  91 135;","417","향호해수욕장","91","135","37.914974 ","128.808792 "
"a.out 1  21 134;","418","백령도 콩돌해변","21","134","37.899521 ","124.713158 "
"a.out 1  90 136;","419","애견전용해수욕장 멍비치","90","136","37.962708 ","128.752335 "
"a.out 1  90 137;","420","38해변","90","137","38.008842 ","128.754349 "
