277,1,영업/정상,13,영업중,,,,,인천광역시 서구 청라동 173-1 청라29블럭호반베르디움,"인천광역시 서구 청라커낼로 163, 301동 지하1층 9~10호 (청라동, 청라29블럭호반베르디움)",22764,국제키즈스포츠스쿨,168003.0859,447326.023
278,1,영업/정상,13,영업중,,,,,세종특별자치시 한솔동 961 한솔동 복합커뮤니티센터 정음관,"세종특별자치시 나리로 57-26, 한솔동 복합커뮤니티센터 정음관 1층 (한솔동)",30130,한솔동복합커뮤니티센터 정음관 수영장,222854.7927,330751.8866
279,1,영업/정상,13,영업중,,,,,충청남도 당진시 읍내동 25-9 가원웨딩장,"충청남도 당진시 당진중앙2로 226-12, 가원웨딩장 (읍내동)",31776,스윔 스타즈,167483.0054,377316.6484
280,1,영업/정상,13,영업중,,,509-6000,,경기도 과천시 막계동 33번지 서울랜드,"경기도 과천시 광명로 181, 서울랜드 (막계동)",13829,서울랜드 야외수영장,202115.8277,437231.6724
281,1,영업/정상,13,영업중,,,,,"경기도 남양주시 다산동 6085-2 신해센트럴타워 9층 901,902호","경기도 남양주시 다산중앙로123번길 21-7, 신해센트럴타워 9층 901,902호 (다산동)",12248,보아스수영클럽(다산),213320.2381,457856.2946
282,1,영업/정상,13,영업중,,,062-972-6003,,광주광역시 광산구 쌍암동 694-58 가동 101호,"광주광역시 광산구 월계로 235-9, 가동 101호 (쌍암동)",62279,스위밍차일드 첨단점,186384.4077,190576.4137
283,1,영업/정상,13,영업중,,,032-721-7676,,인천광역시 서구 가정동 618-5 MK타워,"인천광역시 서구 봉오재3로94번길 11, MK타워 602,607호 (가정동)",22731,(주)슈퍼스타스위밍아카데미,170800.95,447227.2055
284,1,영업/정상,13,영업중,,,,,경상북도 구미시 산동면 신당리 1458,"경상북도 구미시 산동면 신당1로 24, 바젤파크 5층 501호",39164,스윔슐레 구미캠퍼스,328826.8997,295817.0574
285,1,영업/정상,13,영업중,,,,,경기도 양주시 장흥면 교현리 127-2번지,경기도 양주시 장흥면 북한산로 1038-23,11523,엘제이비,197526.549,468039.8856
286,1,영업/정상,13,영업중,,,042-627-6005,,대전광역시 대덕구 송촌동 461-1번지 선비마을3단지아파트상가 지하1층,"대전광역시 대덕구 동춘당로114번길 60, 상가동 지하1층 (송촌동, 선비마을3단지아파트)",34401,스위밍키즈 송촌점,239514.7052,318646.3174
287,1,영업/정상,13,영업중,,,042-282-6005,,대전광역시 동구 효동 132-14번지,"대전광역시 동구 계족로 10, 지하1층 (효동)",34688,스위밍키즈,239558.5182,312881.7849
288,1,영업/정상,13,영업중,,,533256100,,대구광역시 북구 동천동 908-4번지,"대구광역시 북구 동천로23길 2, 지하1층 (동천동)",41423,백천스윔 키즈 수영장,340723.6053,272441.4731
289,1,영업/정상,13,영업중,,,02-2601-3456,,서울특별시 양천구 신정동 1274 서울신기초등학교,"서울특별시 양천구 신정로 292, 서울신기초등학교 (신정동)",8106,신기스포렉스,187037.4507,445450.7527
290,1,영업/정상,13,영업중,,,,,제주특별자치도 서귀포시 안덕면 서광리 산 24,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 신화리조트",63522,스카이풀 수영장,136356.9423,-20780.80749
291,1,영업/정상,13,영업중,,,031-282-8050,,경기도 용인시 기흥구 지곡동 534-7,"경기도 용인시 기흥구 지삼로 73-4, 지1층 (지곡동)",17088,GLC 프리미엄 수영센터,211484.7643,416516.2309
292,1,영업/정상,13,영업중,,,031-504-0007,,경기도 시흥시 배곧동 128,"경기도 시흥시 배곧4로 32-19, 2층 202호 (배곧동)",15010,엔젤크루 키즈스윔,175682.5623,430616.1138
293,1,영업/정상,13,영업중,,,055-325-1152,,경상남도 김해시 관동동 1126,"경상남도 김해시 율하2로 260, 금솔프라자 1층층 (관동동)",51016,노블스위밍랩 장유율하점,365820.2377,187936.5615
294,1,영업/정상,13,영업중,,,573-6168,,강원특별자치도 삼척시 원당동 62 삼척종합사회복지관,"강원특별자치도 삼척시 원당로2길 72-6, 삼척종합사회복지관 (원당동)",25918,삼척종합사회복지관웰빙센터,390441.7482,439428.1886
295,1,영업/정상,13,영업중,,,541-4776,245-905,강원특별자치도 삼척시 도계읍 도계리 287-5,강원특별자치도 삼척시 도계읍 도계느티로 25-18,25948,삼척시광산근로자복지센,381829.6991,416465.2868
296,1,영업/정상,13,영업중,,,033-455-5007,,강원특별자치도 철원군 동송읍 이평리 861-148 청강수영사우나,"강원특별자치도 철원군 동송읍 이평로111번길 28-1, 청강수영사우나",24013,플레이미 금학산 수영장,218331.0808,522606.9459
297,1,영업/정상,13,영업중,,,,,강원특별자치도 양양군 손양면 오산리 23-4 대명쏠비치호텔&리조트,"강원특별자치도 양양군 손양면 선사유적로 678, 대명쏠비치호텔&리조트",25042,오션플레이,346081.8212,510801.1136
298,1,영업/정상,13,영업중,,,,215-803,강원특별자치도 양양군 양양읍 연창리 203-19,강원특별자치도 양양군 양양읍 일출로 540,25031,양양군 문화복지회관 수영장,342679.9922,509490.6165
299,1,영업/정상,13,영업중,,,,,강원특별자치도 양양군 손양면 동호리 510-28 설해원,"강원특별자치도 양양군 손양면 공항로 230, 설해원",25042,설해수영장,345916.543,506924.3922
300,1,영업/정상,13,영업중,,,325643040,,인천광역시 서구 당하동 1246-2,"인천광역시 서구 서로3로 112, 지하1층 B03호 (당하동)",22869,스윔버블,,
301,1,영업/정상,13,영업중,,,051-469-4991,,"부산광역시 강서구 명지동 1346 부산학생안전체험장, 울림마루","부산광역시 강서구 영강길81번길 24, 부산학생안전체험장, 울림마루 1층 (명지동)",46725,부산학생안전체험관 수영장,375522.8888,180392.9931
302,1,영업/정상,13,영업중,,,062-374-6002,,광주광역시 서구 치평동 1181,"광주광역시 서구 치평로 60 (치평동, 삼성리더스빌지하1층101호)",61950,스위밍 차일드(상무점),186056.6574,183729.2401
303,1,영업/정상,13,영업중,,,626546002,503-811,광주광역시 남구 봉선동 164-14번지 1층,"광주광역시 남구 유안초등북길 7, 1층 (봉선동)",61675,스위밍차일드,192120.1806,180856.0016
304,1,영업/정상,13,영업중,,,062-676-0900,,광주광역시 남구 봉선동 494번지,"광주광역시 남구 봉선로 127, 상가동 101호 (봉선동, 솔뫼REX-K1)",61683,아쿠아 스플래쉬 봉선점,191679.4623,180540.9941
305,1,영업/정상,13,영업중,,,062-380-8988,502-859,광주광역시 서구 쌍촌동 1268번지,광주광역시 서구 상무민주로 61 (쌍촌동),61965,광주학생교육문화회관실내수영장,186910.172,184082.3335
306,1,영업/정상,13,영업중,,,062-610-7000,502-827,광주광역시 서구 치평동 1158 2층,"광주광역시 서구 상무누리로 55 (치평동,2층)",,디케이관광개발 주식회사(홀리데이인호텔),185212.761,183187.7739
307,1,영업/정상,13,영업중,,,,,광주광역시 서구 금호동 573-1 1층,"광주광역시 서구 금호만호길 45-33 (금호동, 1층)",62009,573 SWIMMING POOL,186394.2512,181574.9202
308,1,영업/정상,13,영업중,,,062-380-6811,,광주광역시 서구 풍암동 산 6-1,"광주광역시 서구 금화로 278 (풍암동, 광주실내수영장)",62048,염주실내수영장,189525.8585,181731.4312
309,1,영업/정상,13,영업중,,,062-613-7975,,광주광역시 서구 치평동 1162 광주여성발전센터,"광주광역시 서구 상무자유로 73, 일가정양립지원본부 (치평동)",61953,일가정양립지원본부실내수영장,185432.0678,183821.4329
310,1,영업/정상,13,영업중,,,,,,"광주광역시 북구 일곡마을로 10-1, 상가동 지하층 (일곡동, 일곡4차 청솔아파트)",61037,아쿠아차일드 일곡점,190823.9508,189752.4993
311,1,영업/정상,13,영업중,,,062-252-1040,,"광주광역시 북구 문흥동 995-1번지 해광,한신 무지개아파트","광주광역시 북구 문산로 52, 해광,한신 무지개아파트 103동 지하층 1,2호 (문흥동)",61128,(주)베스트아쿠아,193058.5986,187438.864
312,1,영업/정상,13,영업중,,,054-453-2600,,경상북도 구미시 부곡동 322-1,경상북도 구미시 부곡길 90-4 (부곡동),39203,AQUA schule(아쿠아 슐레),316411.5853,295553.5674
313,1,영업/정상,13,영업중,,,473-6300,730-320,경상북도 구미시 인의동 701-8,경상북도 구미시 인동북길 117 (인의동),39439,새천년사우나스포츠,328594.0484,289487.433
314,1,영업/정상,13,영업중,,,054-482-9780,730-802,경상북도 구미시 선산읍 노상리 333-2,"경상북도 구미시 선산읍 단계동길 270, 지하2층",39111,구미시 선산청소년수련관,315896.3918,307248.315
315,1,영업/정상,13,영업중,,,054-832-3796,769-803,경상북도 의성군 의성읍 상리리 637번지,경상북도 의성군 의성읍 충효로 68,37331,의성군청소년센터,352942.2133,318447.8512
316,1,영업/정상,13,영업중,,,390-4775,515-873,전라남도 장성군 삼계면 사창리 132-5번지,,,상무수영장,,
317,1,영업/정상,13,영업중,,,393-0303,515-871,전라남도 장성군 삼계면 화산리 458-1번지,,,용매골 수영장,165845.5639,198921.9208
318,1,영업/정상,13,영업중,,,,515-801,전라남도 장성군 장성읍 기산리 132번지,전라남도 장성군 장성읍 문화로 81,57222,장성실내수영장,179082.6197,200196.2307
319,1,영업/정상,13,영업중,,,725-5001,,전라남도 순천시 조례동 1833-1번지,"전라남도 순천시 왕궁길 11 (조례동, 유심천)",57971,유심천건강랜드수영장,248499.6308,161794.8385
320,1,영업/정상,13,영업중,,,743-9914,,전라남도 순천시 장천동 39-3번지,전라남도 순천시 중앙2길 30 (장천동),57956,웰빙수영장,244576.7351,161280.2455
321,1,영업/정상,13,영업중,,,061-811-0407,540-968,전라남도 순천시 조례동 1587-4번지 외 2 (7층),전라남도 순천시 백강로 234 (조례동),57968,에코 파크,247594.7758,161803.004
322,1,영업/정상,13,영업중,,,,540-965,전라남도 순천시 조례동 758-28번지,전라남도 순천시 비봉2길 4-40 (조례동),57929,스카이휘트니스,247558.3483,164043.0191
323,1,영업/정상,13,영업중,,,,540-949,전라남도 순천시 석현동 62-3번지,전라남도 순천시 환선로 133 (석현동),57938,문화건강센터수영장,244379.688,163346.5631
324,1,영업/정상,13,영업중,,,061-743-1313,,전라남도 순천시 연향동 1434-7,"전라남도 순천시 구암1길 8 (연향동, 손해사정법인미래)",57991,퐁당퐁당어린이전용수영장(1층),246858.0258,161082.1976
325,1,영업/정상,13,영업중,,,,,전라남도 순천시 해룡면 신대리 1981-6,"전라남도 순천시 해룡면 매안로 129, 1층",58011,아쿠아차일드순천점,250294.4843,159743.6879
326,1,영업/정상,13,영업중,,,061-284-9002,,전라남도 무안군 삼향읍 남악리 2254 남악아울렛,"전라남도 무안군 삼향읍 대죽동로16번길 15, 남악아울렛 101동",58567,스위밍차일드,150964.0511,145901.6227
327,1,영업/정상,13,영업중,,,,,전라남도 강진군 강진읍 교촌리 211번지,전라남도 강진군 강진읍 종합운동장길 50-7 (강진종합운동장),59223,강진군스포츠센터,179765.6527,127407.558
328,1,영업/정상,13,영업중,,,061-743-8806,540-951,전라남도 순천시 연향동 771번지,전라남도 순천시 팔마로 333 (연향동),57992,팔마수영장,247412.4013,159722.2994
329,1,영업/정상,13,영업중,,,284-8801,530-831,전라남도 목포시 옥암동 815-1번지 목포시민문화센터부지내,"전라남도 목포시 부주로 312 (옥암동,목포시민문화센터부지내)",58672,KBS비즈니스 목포스포츠월드,148514.3858,146111.6632
330,1,영업/정상,13,영업중,,,277-6200,,전라남도 목포시 옥암동 1373,"전라남도 목포시 남악로 22-14, A동 B108.110.111호 (옥암동, 펠리시티몰)",58682,아쿠아스플래쉬 목포옥암점,148707.2922,145040.504
331,1,영업/정상,13,영업중,,,061-540-6258,539-803,전라남도 진도군 진도읍 동외리 994,전라남도 진도군 진도읍 동외4길 126,,진도국민체육센터(진도실내수영장),133474.3726,109939.9952
332,1,영업/정상,13,영업중,,,061-356-5600,513-872,전라남도 영광군 법성면 입암리 288-1,,,영광리조트,150668.9928,204228.2082
333,1,영업/정상,13,영업중,,,061-460-4122,526-896,전라남도 영암군 삼호읍 용당리 2178-2,전라남도 영암군 삼호읍 신항로 63-12,,현대한마음회관 수영장,143108.7986,138659.5591
334,1,영업/정상,13,영업중,,,061-472-1843,526-871,전라남도 영암군 학산면 학계리 81-1번지,전라남도 영암군 학산면 학계길 80,,토담골,165233.5469,133225.0072
335,1,영업/정상,13,영업중,,,469-5251,526-892,전라남도 영암군 삼호읍 삼포리 1237-6,전라남도 영암군 삼호읍 대불로 91,,라한호텔 목포 실내수영장,143807.1423,137412.2517
336,1,영업/정상,13,영업중,,,070-7789-4369,526-871,전라남도 영암군 학산면 학계리 184-1,전라남도 영암군 학산면 학계길 93,,삼락정 랜드,165575.4367,133408.6183
337,1,영업/정상,13,영업중,,,061)473-6311,526-854,전라남도 영암군 군서면 해창리 6-10번지,전라남도 영암군 군서면 마한로 331,,월출산온천관광호텔 야외수영장,168506.1824,146341.0026
338,1,영업/정상,13,영업중,,,061)797-3921,545-812,전라남도 광양시 봉강면 석사리 129번지 (1층),전라남도 광양시 봉강면 명암길 7,57728,광양수영장,252259.1261,164781.057
339,1,영업/정상,13,영업중,,,031-724-2640,463-400,경기도 성남시 분당구 삼평동 670 유스페이스1 지하1층 125-1,"경기도 성남시 분당구 대왕판교로 660, 지하1층 125-1호 (삼평동, 유스페이스1)",13494,키즈스플래쉬,209403.1841,433182.4721
340,1,영업/정상,13,영업중,,,031-716-2708,463-914,경기도 성남시 분당구 정자동 110 한솔마을 청구코아상가 지하2층 201호,"경기도 성남시 분당구 불정로 219, 지하2층 201호 (정자동, 한솔마을 청구코아상가)",13608,키튼코리아,210770.1844,429207.9328
341,1,영업/정상,13,영업중,,,714-2323,,경기도 성남시 분당구 수내동 56 파크타운대림아파트,"경기도 성남시 분당구 내정로166번길 7-6, 지하1층 1, 3호 (수내동, 파크타운대림아파트)",13599,키즈앤맘 어린이전용수영장,210620.8441,430091.1019
342,1,영업/정상,13,영업중,,,1833-6697,,경기도 성남시 수정구 창곡동 546,"경기도 성남시 수정구 위례광장로 45, 4층 401~405호 (창곡동)",13647,아쿠아스타,212328.8509,440705.722
343,1,영업/정상,13,영업중,,,0507-1445-5611,,경기도 성남시 수정구 창곡동 547-10,"경기도 성남시 수정구 위례광장로 21-12, 지층 101호 (창곡동)",13647,오션차일드,212253.7644,440363.4475
344,1,영업/정상,13,영업중,,,02-6952-3944,,서울특별시 노원구 중계동 359-1 중계5단지주공아파트,"서울특별시 노원구 중계로 230, 제1상가동 지하층 101호 (중계동, 중계5단지주공아파트)",1713,타잔 B&G 어린이 수영장,206630.7141,461164.1208
345,1,영업/정상,13,영업중,,,02-2282-2287,,서울특별시 성동구 금호동1가 1558 서희빌딩,"서울특별시 성동구 독서당로 335, 서희빌딩 (금호동1가)",4718,짐엔풀,202258.5154,449554.4266
346,1,영업/정상,13,영업중,,,02-2088-1020,,서울특별시 성동구 행당동 147,"서울특별시 성동구 왕십리로 278-17, 상가201동 B01,B02호 (행당동, 행당동삼부아파트상가)",4751,블루라군,203239.1149,450858.6668
347,1,영업/정상,13,영업중,,,02-794-0171,,서울특별시 용산구 이태원동 119-25번지,"서울특별시 용산구 이태원로 179 (이태원동, 해밀톤호텔 (본관))",4350,해밀톤수영장(실외),199363.5958,448050.9263
348,1,영업/정상,13,영업중,,,02-3785-2532,,서울특별시 용산구 서빙고동 241-94번지 지하1층,"서울특별시 용산구 이촌로 347, 지하1층 (서빙고동, 신동아아파트)",4428,첨벙 어린이전용 수영장,198961.2981,446302.3265
349,1,영업/정상,13,영업중,,,02-794-1001,,서울특별시 용산구 한남동 258번지 현대리버티하우스B2,"서울특별시 용산구 독서당로 70, B2층 (한남동, 현대리버티하우스)",4420,블루라군,200697.4259,447925.5774
350,1,영업/정상,13,영업중,,,02-374-9090,,서울특별시 서대문구 북가좌동 150번지 지하1층호,"서울특별시 서대문구 수색로 102, 지하1층 (북가좌동, 남수주상복합빌딩)",3709,키즈 돌핀 아카데미,191836.2755,452295.3328
351,1,영업/정상,13,영업중,,,02-395-0202,,서울특별시 서대문구 홍제동 459번지 홍제원현대아파트상가 지하4층,"서울특별시 서대문구 통일로34길 37 (홍제동, 현대종합상가)",3632,F.M.C 스포츠클럽,195477.913,453929.325
352,1,영업/정상,13,영업중,,,031-791-0818,,경기도 하남시 망월동 1129-4번지 에코타워,"경기도 하남시 미사강변동로84번길 39, 에코타워 902,903,904,905,906호 (망월동)",12912,쁘띠몽드 스위밍 아카데미,217182.1121,451252.6155
353,1,영업/정상,13,영업중,,,,,전라남도 진도군 의신면 초사리 산 287,전라남도 진도군 의신면 송군길 30-40,58936,쏠비치 호텔앤리조트 진도 인피니티풀,137893.6542,100475.8722
354,1,영업/정상,13,영업중,,,032-930-7110,,인천광역시 강화군 길상면 온수리 470-39번지 노인문화센터,"인천광역시 강화군 길상면 마니산로 36, 노인문화센터",23050,노인문화센터,154689.7346,460211.386
355,1,영업/정상,13,영업중,,,041-529-5040,,충청남도 천안시 서북구 성환읍 매주리 393-10번지,충청남도 천안시 서북구 성환읍 성환1로 45,31019,천안북부스포츠센터수영장,211706.7513,377595.1053
356,1,영업/정상,13,영업중,,,,,충청북도 청주시 흥덕구 복대동 288-6,"충청북도 청주시 흥덕구 대농로 33, 테라스퀘어 311~315호 (복대동)",28424,아이푸른어린이수영장,238016.4713,349109.9414
357,1,영업/정상,13,영업중,,,,,전라남도 화순군 화순읍 삼천리 663-1,전라남도 화순군 화순읍 충의로 29,58137,스마일어린이수영장,198184.0989,172995.0651
358,1,영업/정상,13,영업중,,,02-400-8889,,서울특별시 송파구 문정동 96-15 부일빌딩 지하층 101호,"서울특별시 송파구 새말로 133, 부일빌딩 지하층 101호 (문정동)",5802,헬로우 키즈 스위밍,211333.1946,442366.0253
359,1,영업/정상,13,영업중,,,,,경상남도 양산시 물금읍 범어리 2710-1 양산 유림노르웨이숲,"경상남도 양산시 물금읍 범구로 14, BE동 1호 (양산 유림노르웨이숲)",50611,망고키즈수영장 양산점,382883.3411,204962.556
360,1,영업/정상,13,영업중,,,,,경기도 시흥시 은행동 0,"경기도 시흥시 수인로 3244, 4층 402호 (은행동)",14923,어스플레잉 수영,182094.5343,437438.0973
361,1,영업/정상,13,영업중,,,,,광주광역시 북구 각화동 330,광주광역시 북구 동문대로248번길 48 (각화동),61139,주식회사 어반수영장,194166.9295,187045.6989
362,1,영업/정상,13,영업중,,,032-833-1138,,인천광역시 연수구 송도동 21-26,"인천광역시 연수구 해돋이로 160-19, 7층 701~706호 (송도동)",22002,하비엘럭스,168658.279,432754.3976
363,1,영업/정상,13,영업중,,,061-751-0990,,전라남도 순천시 용당동 433-2,"전라남도 순천시 삼산로 92-73, 1층 (용당동)",57935,라이언 스위밍 센터 용당점,245103.7937,163672.4843
364,1,영업/정상,13,영업중,,,,,경상남도 양산시 물금읍 범어리 2715-39 나래타워,"경상남도 양산시 물금읍 범구로 47, 나래타워 105~107호",50611,점프키즈센터 양산점,383244.1307,204809.4981
365,1,영업/정상,13,영업중,,,033-330-5440,,강원특별자치도 평창군 진부면 간평리 221-1 켄싱턴플로라호텔,"강원특별자치도 평창군 진부면 진고개로 231, 켄싱턴플로라호텔",25322,켄싱턴호텔평창 실외수영장,340818.1375,466311.108
366,1,영업/정상,13,영업중,,,033-335-8001,,강원특별자치도 평창군 봉평면 평촌리 550-1,강원특별자치도 평창군 봉평면 평온길 14-13,25310,베리온리조트 수영장,321933.091,456364.6714
367,1,영업/정상,13,영업중,,,033-330-5706,,강원특별자치도 평창군 대관령면 횡계리 245-66,강원특별자치도 평창군 대관령면 오목길 107,25342,라마다호텔&스위트평창 수영장,351538.0343,463340.2579
368,1,영업/정상,13,영업중,,,033-655-6565,210-200,강원특별자치도 강릉시 박월동 448-1,강원특별자치도 강릉시 칠성로 491 (박월동),25608,강릉수영장,368617.6495,471539.4407
369,1,영업/정상,13,영업중,,,033-640-4550,210-922,강원특별자치도 강릉시 교동 458-1,강원특별자치도 강릉시 수리골길 76 (교동),25472,강릉국민체육센터,367074.905,476610.9655
370,1,영업/정상,13,영업중,,,033-923-2040,,강원특별자치도 강릉시 강문동 258-4,강원특별자치도 강릉시 해안로 476 (강문동),25460,스카이베이경포호텔 수영장,367974.9518,479654.3142
371,1,영업/정상,13,영업중,,,033-660-9000,,강원특별자치도 강릉시 강문동 1-1 세인트존스 호텔,"강원특별자치도 강릉시 창해로 307, 세인트존스 호텔 16층 (강문동)",25467,세인트존스호텔 인피니티풀,369147.4629,478267.1442
372,1,영업/정상,13,영업중,,,033-646-7999,,강원특별자치도 강릉시 홍제동 637-10,"강원특별자치도 강릉시 사임당로 133, 유천 메타폴리스2 2동 지하2층 201호 (홍제동)",25520,키즈 스플래쉬,364303.566,474340.6281
373,1,영업/정상,13,영업중,,,033-655-7955,,강원특별자치도 강릉시 홍제동 189-4,강원특별자치도 강릉시 홍제로 76 (홍제동),25527,위밍 by 노블스위밍 랩,365986.1682,474125.9379
374,1,영업/정상,13,영업중,,,033-655-7955,,강원특별자치도 강릉시 홍제동 189-4 DS빌딩,"강원특별자치도 강릉시 홍제로 76, DS빌딩 (홍제동)",25527,디에스 빌딩,365986.1682,474125.9379
375,1,영업/정상,13,영업중,,,033-920-0296,,강원특별자치도 강릉시 사천면 사천진리 86-81,강원특별자치도 강릉시 사천면 진리항구2길 5,25435,컨피네스 오션스위트 인피니티 풀,364956.6177,483211.6015
376,1,영업/정상,13,영업중,,,033-662-0972,,강원특별자치도 강릉시 주문진읍 교항리 48-160,강원특별자치도 강릉시 주문진읍 연주로 272,25425,북부 수영장,361194.3292,487596.2866
377,1,영업/정상,13,영업중,,,033-651-4551,,강원특별자치도 강릉시 포남동 산 90-1 강릉아레나,"강원특별자치도 강릉시 수리골길 102, 강릉아레나 (포남동)",25472,아레나 수영장,,
378,1,영업/정상,13,영업중,,,590-7700,,강원특별자치도 정선군 사북읍 사북리 424 강원랜드,"강원특별자치도 정선군 사북읍 하이원길 265, 강원랜드",26154,(주)강원랜드수영장,361518.5132,413851.2676
379,1,영업/정상,13,영업중,,,,,경기도 고양시 일산동구 식사동 1059-5,"경기도 고양시 일산동구 고양대로 1000, 1층 (식사동)",10303,아이스위밍클럽(풍동점),182697.4744,463560.4925
380,1,영업/정상,13,영업중,,,,,인천광역시 연수구 송도동 155 송도아메리칸타운아이파크,"인천광역시 연수구 송도과학로27번길 15, 제지하1층 116호 (송도동, 송도아메리칸타운아이파크)",21982,키즈수영센터,170015.3909,431495.2481
381,1,영업/정상,13,영업중,,,,,"경기도 고양시 덕양구 대자동 103-5 103-5외6필지(103-6,105-2,108-5,109-1,110-8,110-9",경기도 고양시 덕양구 호국로 1475 (대자동),10283,고양워터파크,191000.2587,464625.2227
382,1,영업/정상,13,영업중,,,,,경기도 고양시 덕양구 신원동 637 신원동 주차빌딩 신원주차타워 101-112호,"경기도 고양시 덕양구 신원로 12-8, 신원동 주차빌딩 신원주차타워 101-112호 (신원동)",10571,(주)인풀,190303.6082,462189.1943
383,1,영업/정상,13,영업중,,,,,부산광역시 해운대구 우동 645-6,"부산광역시 해운대구 해운대로570번길 30, 빌리브 패러그라프 38층 (우동)",48093,빌리브 패러그라프 인피니티풀,396474.0726,186664.2096
384,1,영업/정상,13,영업중,,,,,서울특별시 양천구 신정동 88-5,"서울특별시 양천구 신목로 53, 1층 (신정동)",8010,미진어린이수영장,188656.7838,446479.0589
385,1,영업/정상,13,영업중,,,,,경기도 김포시 구래동 6879-6,"경기도 김포시 김포한강4로 547, 202호~204호 (구래동)",10071,다가온 수영장,166660.8337,460385.3903
386,1,영업/정상,13,영업중,,,063-468-8253,,전북특별자치도 군산시 나운동 153-12 나운1차 서호아파트 상가 101호,"전북특별자치도 군산시 의료원로 180, 나운1차 서호아파트 상가 101호 (나운동)",54143,희망찬 키즈 스윔,172620.6273,273449.1705
387,1,영업/정상,13,영업중,,,,,부산광역시 해운대구 우동 1417 부산유스호스텔아르피나,"부산광역시 해운대구 해운대해변로 35, 부산유스호스텔아르피나 (우동)",48089,부산도시공사 아르피나(수영장),394725.7895,187180.7599
388,1,영업/정상,13,영업중,,,,,광주광역시 광산구 월계동 756-3 첨단 선경아파트(지하층),"광주광역시 광산구 첨단중앙로181번길 42-25, 지하층 (월계동, 첨단 선경아파트)",62255,호남스포츠클럽,184862.4675,191423.0969
389,1,영업/정상,13,영업중,,,,,경상북도 영천시 고경면 용전리 388,경상북도 영천시 고경면 고도길 38,38904,드림랜드 오토캠핑장 수영장,380342.1192,277812.7369
390,1,영업/정상,13,영업중,,,,,부산광역시 수영구 남천동 148-48 케이엠타워,"부산광역시 수영구 남천동로 36, 케이엠타워 지하1층 (남천동)",48309,문키즈스윔스쿨,392378.6654,184491.7275
391,1,영업/정상,13,영업중,,,,,경기도 고양시 덕양구 향동동 572 골든트리스퀘어 B101호,"경기도 고양시 덕양구 향기2로 21, 골든트리스퀘어 B101호 (향동동)",10546,스퍼트스위밍랩,190434.3839,454559.9328
392,1,영업/정상,13,영업중,,,,,전라남도 광양시 성황동 4 한석관광농원,"전라남도 광양시 옥정로180번길 76, 한석관광농원 (성황동)",57767,한석관광수영장,262475.8796,163024.7725
393,1,영업/정상,13,영업중,,,,,강원특별자치도 원주시 봉산동 536,강원특별자치도 원주시 동부순환로 371 (봉산동),26454,타잔B&G  어린이수영장,286391.7952,427847.465
394,1,영업/정상,13,영업중,,,325669659,,인천광역시 서구 마전동 1003-1 동아아파트,"인천광역시 서구 완정로34번길 22, 동아아파트 상가동 지하1층 비001호 (마전동)",22642,아이쿠아 어린이 수영장,171008.3858,455001.4323
395,1,영업/정상,13,영업중,,,,,울산광역시 중구 복산동 703 울산비즈파크,"울산광역시 중구 종가로 406-21, 울산비즈파크 D동 164호 (복산동)",44429,파크수영장,410486.0673,231819.5893
396,1,영업/정상,13,영업중,,,,,경기도 시흥시 월곶동 520-373 시흥에코피아주식회사,"경기도 시흥시 서해안로 900, 시흥에코피아 (월곶동)",14970,사단법인 미래체육연구회,,
397,1,영업/정상,13,영업중,,,031-299-3106,,경기도 화성시 청계동 564 동탄역 그란비아스타 제비110호,"경기도 화성시 동탄대로 446, 동탄역 그란비아스타 지하1층층 제비1101호 (청계동)",18482,(주)스위머스서브마린동탄점,208811.8575,410176.8617
398,1,영업/정상,13,영업중,,,031-667-1978,,경기도 평택시 고덕동 1978-1,"경기도 평택시 고덕중앙로 200-18, 지하1층 101,102호 (고덕동)",18014,빌리풀,203930.8609,393903.3455
399,1,영업/정상,13,영업중,,,054-787-1907,767-843,경상북도 울진군 온정면 선구리 848,경상북도 울진군 온정면 백암온천로 875,,백암산랜드수영장,408608.3817,363171.0611
400,1,영업/정상,13,영업중,,,032-435-7977,,,"인천광역시 남동구 소래역남로16번길 75, 지하층 101-2호 (논현동, 에코프라자)",21674,블루마린어린이전용수영장(논현점),176289.3011,433115.9547
401,1,영업/정상,13,영업중,,,032-469-9050,,인천광역시 남동구 만수동 1078-10,"인천광역시 남동구 장승로 14, 지하1층 (만수동, 창대아트빌)",21594,아쿠아 프랜즈,176419.0408,438250.2727
402,1,영업/정상,13,영업중,,,032-466-0022,,인천광역시 남동구 서창동 687-2 502호,"인천광역시 남동구 서창남로 69, 5층 502호 (서창동)",21614,키즈 앤 쿠아(KIDS & QUA),177684.5479,435937.1362
403,1,영업/정상,13,영업중,,,032-930-9696,,인천광역시 강화군 강화읍 국화리 46-6 강화국민체육센터,"인천광역시 강화군 강화읍 강화대로 591, 강화국민체육센터",23028,강화국민체육센터,153114.2755,472556.3803
404,1,영업/정상,13,영업중,,,032-504-4400,403-825,인천광역시 부평구 부평동 798-32,"인천광역시 부평구 부평대로167번길 13, 지하1층 (부평동)",21364,주식회사 라이프키즈스윔,175162.8298,444894.2185
405,1,영업/정상,13,영업중,,,032-814-4488,406-130,인천광역시 연수구 동춘동 1113-2 지하1층,인천광역시 연수구 동곡재로 16 (동춘동),21963,멤버쉽풀,170969.6537,434873.631
